model,condition,layer,domain,anchor_name,anchor_type,rsa_score,bootstrap_id,ci_low,ci_high
Qwen/Qwen3-VL-8B-Instruct,M_text_only,32,sensory,SigLIP2,vision_language,0.09693302291986504,aggregate,0.01891039471424308,0.1699907909095681
Qwen/Qwen3-VL-8B-Instruct,M_text_only,33,sensory,THINGS behavioral similarity,human_behavioral,0.29134741712663276,aggregate,0.2221851812382989,0.36923148044553683
Qwen/Qwen3-VL-8B-Instruct,M_text_only,33,sensory,DINOv2,pure_vision,0.24953350940193048,aggregate,0.17534509780127944,0.3184449774569921
Qwen/Qwen3-VL-8B-Instruct,M_text_only,33,sensory,CLIP ViT-L/14,vision_language,0.10666960666960669,aggregate,0.033997352642391655,0.17768049276807893
Qwen/Qwen3-VL-8B-Instruct,M_text_only,33,sensory,SigLIP2,vision_language,0.09084508920035236,aggregate,0.018464157969091705,0.16346185742861902
Qwen/Qwen3-VL-8B-Instruct,M_text_only,34,sensory,THINGS behavioral similarity,human_behavioral,0.2937731093810948,aggregate,0.22097706056939762,0.36794288441230294
Qwen/Qwen3-VL-8B-Instruct,M_text_only,34,sensory,DINOv2,pure_vision,0.2503387634966583,aggregate,0.1808308075780165,0.3266441766542935
Qwen/Qwen3-VL-8B-Instruct,M_text_only,34,sensory,CLIP ViT-L/14,vision_language,0.09553313665155772,aggregate,0.022958059406915542,0.16942516059944326
Qwen/Qwen3-VL-8B-Instruct,M_text_only,34,sensory,SigLIP2,vision_language,0.09391091956881432,aggregate,0.021422476131450114,0.1681387465694654
Qwen/Qwen3-VL-8B-Instruct,M_text_only,35,sensory,THINGS behavioral similarity,human_behavioral,0.3012026805130253,aggregate,0.22438976751475737,0.3710128498446204
Qwen/Qwen3-VL-8B-Instruct,M_text_only,35,sensory,DINOv2,pure_vision,0.2535902782613309,aggregate,0.18338667764253302,0.32374368123793384
Qwen/Qwen3-VL-8B-Instruct,M_text_only,35,sensory,CLIP ViT-L/14,vision_language,0.08816807007596482,aggregate,0.016048865514190786,0.16066347008143317
Qwen/Qwen3-VL-8B-Instruct,M_text_only,35,sensory,SigLIP2,vision_language,0.10497889774205565,aggregate,0.030479459278952608,0.18100755527547996
Qwen/Qwen3-VL-8B-Instruct,M_text_only,36,sensory,THINGS behavioral similarity,human_behavioral,0.380360622371196,aggregate,0.3144615687162528,0.4456938382016222
Qwen/Qwen3-VL-8B-Instruct,M_text_only,36,sensory,DINOv2,pure_vision,0.29028076889918997,aggregate,0.21823590669262655,0.3583694520254342
Qwen/Qwen3-VL-8B-Instruct,M_text_only,36,sensory,CLIP ViT-L/14,vision_language,0.14636596708965133,aggregate,0.07490983821143427,0.2240598377580983
Qwen/Qwen3-VL-8B-Instruct,M_text_only,36,sensory,SigLIP2,vision_language,0.20268874874138035,aggregate,0.13338854283267756,0.2691776304116443
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,0,sensory,THINGS behavioral similarity,human_behavioral,0.4992627644722649,aggregate,0.43833962526475884,0.5534233555134542
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,0,sensory,DINOv2,pure_vision,0.252781604755289,aggregate,0.17884563610013157,0.32114133410596196
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,0,sensory,CLIP ViT-L/14,vision_language,0.22521766107292426,aggregate,0.14838132454404898,0.29557064728113586
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,0,sensory,SigLIP2,vision_language,0.6463574012916119,aggregate,0.5988862346760769,0.6891727295119893
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,1,sensory,THINGS behavioral similarity,human_behavioral,0.5468960906663107,aggregate,0.4852612280197271,0.6027678899815783
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,1,sensory,DINOv2,pure_vision,0.281078476802161,aggregate,0.20906113704835766,0.34553704152903925
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,1,sensory,CLIP ViT-L/14,vision_language,0.2540590484669432,aggregate,0.18417950531448746,0.3217690602099894
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,1,sensory,SigLIP2,vision_language,0.6913037324221536,aggregate,0.6454076332039467,0.7339907837490052
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,2,sensory,THINGS behavioral similarity,human_behavioral,0.4812751315868178,aggregate,0.4158770870279495,0.5343257597180137
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,2,sensory,DINOv2,pure_vision,0.23993967743967748,aggregate,0.16355939205245543,0.3066902514879378
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,2,sensory,CLIP ViT-L/14,vision_language,0.19285756127861395,aggregate,0.11641436403195814,0.2628413800966217
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,2,sensory,SigLIP2,vision_language,0.6300058800058801,aggregate,0.5790262333215884,0.6807264933824481
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,3,sensory,THINGS behavioral similarity,human_behavioral,0.47078206476928164,aggregate,0.41034793016404486,0.5320787508462828
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,3,sensory,DINOv2,pure_vision,0.23802795019900286,aggregate,0.16517394957159448,0.30463096683918867
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,3,sensory,CLIP ViT-L/14,vision_language,0.21274140353087725,aggregate,0.14163269195383463,0.27755755452338465
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,3,sensory,SigLIP2,vision_language,0.6575112101427891,aggregate,0.6091890893559632,0.7021561475340549
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,4,sensory,THINGS behavioral similarity,human_behavioral,0.4621142588632527,aggregate,0.399511923428078,0.5215186604395956
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,4,sensory,DINOv2,pure_vision,0.2433798469982681,aggregate,0.16927952938924967,0.31103806816942114
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,4,sensory,CLIP ViT-L/14,vision_language,0.21137277551751238,aggregate,0.13901454516831888,0.2842524747380105
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,4,sensory,SigLIP2,vision_language,0.6388333838991734,aggregate,0.5904637732269878,0.6833057739199262
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,5,sensory,THINGS behavioral similarity,human_behavioral,0.43659663766978524,aggregate,0.36675960951421355,0.4970727173641873
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,5,sensory,DINOv2,pure_vision,0.2251313468418732,aggregate,0.1569073540026175,0.2951146069635781
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,5,sensory,CLIP ViT-L/14,vision_language,0.19738417106838163,aggregate,0.12005699465679333,0.26490635502676235
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,5,sensory,SigLIP2,vision_language,0.6356961603672131,aggregate,0.5827524695952606,0.6828353220845421
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,6,sensory,THINGS behavioral similarity,human_behavioral,0.4349135531807353,aggregate,0.369530203813032,0.49397485020087856
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,6,sensory,DINOv2,pure_vision,0.22257051862315022,aggregate,0.1516146087595927,0.28936544290706534
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,6,sensory,CLIP ViT-L/14,vision_language,0.19154989549726395,aggregate,0.11814548175288923,0.25875789952584183
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,6,sensory,SigLIP2,vision_language,0.6317470166154378,aggregate,0.5795500848805839,0.6752882676734929
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,7,sensory,THINGS behavioral similarity,human_behavioral,0.29740116732936106,aggregate,0.22298038255694452,0.3691364227461058
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,7,sensory,DINOv2,pure_vision,0.1766370828870829,aggregate,0.09978840799285608,0.2513887234773143
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,7,sensory,CLIP ViT-L/14,vision_language,0.17098524499840292,aggregate,0.10523880737165195,0.24001717405713294
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,7,sensory,SigLIP2,vision_language,0.4588631003104688,aggregate,0.39357609940929983,0.5193624639763348
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,8,sensory,THINGS behavioral similarity,human_behavioral,0.2894933959559541,aggregate,0.21247226293426524,0.36661830719112853
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,8,sensory,DINOv2,pure_vision,0.1691452908558172,aggregate,0.09248321279963302,0.24729182879041475
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,8,sensory,CLIP ViT-L/14,vision_language,0.15512528999371106,aggregate,0.07425472474527474,0.22765402201360885
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,8,sensory,SigLIP2,vision_language,0.4443219673482832,aggregate,0.37488916479105744,0.509161339615389
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,9,sensory,THINGS behavioral similarity,human_behavioral,0.3009474941456319,aggregate,0.22689566862151472,0.38122990982693017
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,9,sensory,DINOv2,pure_vision,0.1731451040661567,aggregate,0.09664540999132888,0.24812903063490227
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,9,sensory,CLIP ViT-L/14,vision_language,0.13870354988776043,aggregate,0.06013872119000401,0.2095237212653305
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,9,sensory,SigLIP2,vision_language,0.43504555346660617,aggregate,0.3736694261682475,0.5029004128656213
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,10,sensory,THINGS behavioral similarity,human_behavioral,0.31507284358227305,aggregate,0.23561607154615982,0.3853929448697118
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,10,sensory,DINOv2,pure_vision,0.1852561063087379,aggregate,0.1089931309491222,0.26303867738963516
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,10,sensory,CLIP ViT-L/14,vision_language,0.13242437091121304,aggregate,0.06259036818874766,0.2072916873525888
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,10,sensory,SigLIP2,vision_language,0.413129682866525,aggregate,0.3476442708175239,0.47974684681235985
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,11,sensory,THINGS behavioral similarity,human_behavioral,0.32856952950064283,aggregate,0.24734118372826958,0.4021525205860918
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,11,sensory,DINOv2,pure_vision,0.20123560255139206,aggregate,0.1274648515389172,0.2770378406244339
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,11,sensory,CLIP ViT-L/14,vision_language,0.1652704761257393,aggregate,0.092559293442629,0.23823649416932466
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,11,sensory,SigLIP2,vision_language,0.4139153185205817,aggregate,0.3407239152267011,0.48004584260294114
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,12,sensory,THINGS behavioral similarity,human_behavioral,0.3373118764738744,aggregate,0.26234973215660423,0.40883251393045567
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,12,sensory,DINOv2,pure_vision,0.2016308726835043,aggregate,0.12942663812235009,0.27538104077794334
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,12,sensory,CLIP ViT-L/14,vision_language,0.15533066190960929,aggregate,0.0807328868146191,0.22687140011793105
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,12,sensory,SigLIP2,vision_language,0.4079280674675412,aggregate,0.34232501350307215,0.47283839548838075
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,13,sensory,THINGS behavioral similarity,human_behavioral,0.3517871017752655,aggregate,0.27653831784921884,0.4237443651713865
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,13,sensory,DINOv2,pure_vision,0.21329866395655872,aggregate,0.1413436505701176,0.2888336247541017
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,13,sensory,CLIP ViT-L/14,vision_language,0.17523001240106506,aggregate,0.10280385894629013,0.24447848647190823
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,13,sensory,SigLIP2,vision_language,0.42341036748931493,aggregate,0.3567814175097587,0.4895930093270946
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,14,sensory,THINGS behavioral similarity,human_behavioral,0.3652428002621326,aggregate,0.29658122017747696,0.44390546819604665
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,14,sensory,DINOv2,pure_vision,0.2188163503952978,aggregate,0.14223031412597256,0.285896755176272
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,14,sensory,CLIP ViT-L/14,vision_language,0.18948830133040662,aggregate,0.12363578592785948,0.2614898125298994
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,14,sensory,SigLIP2,vision_language,0.4447203805756438,aggregate,0.3796419017343712,0.5088373708790961
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,15,sensory,THINGS behavioral similarity,human_behavioral,0.3724745024358375,aggregate,0.2976280966467505,0.44710184216594845
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,15,sensory,DINOv2,pure_vision,0.22030742096531572,aggregate,0.14763945356005675,0.28892627304647844
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,15,sensory,CLIP ViT-L/14,vision_language,0.16933878118088647,aggregate,0.0993233858878751,0.24536171785125668
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,15,sensory,SigLIP2,vision_language,0.44343423290791717,aggregate,0.37875364514249293,0.5112766176126694
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,16,sensory,THINGS behavioral similarity,human_behavioral,0.36911755461427986,aggregate,0.29511730475995057,0.43678944436391043
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,16,sensory,DINOv2,pure_vision,0.21660678897521005,aggregate,0.13974648662729075,0.2881065178417618
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,16,sensory,CLIP ViT-L/14,vision_language,0.1750730994152047,aggregate,0.1047260425937533,0.24240947223858708
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,16,sensory,SigLIP2,vision_language,0.4560667817246765,aggregate,0.3892181718559548,0.5168999907475952
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,17,sensory,THINGS behavioral similarity,human_behavioral,0.36571892879002477,aggregate,0.29668168554893254,0.4327224011630893
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,17,sensory,DINOv2,pure_vision,0.20982253876990722,aggregate,0.13383074211208765,0.28226393725078397
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,17,sensory,CLIP ViT-L/14,vision_language,0.1727763948158685,aggregate,0.10104741187359964,0.23855237825759237
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,17,sensory,SigLIP2,vision_language,0.4533950471450472,aggregate,0.38182335048420996,0.5150443653933068
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,18,sensory,THINGS behavioral similarity,human_behavioral,0.3670590025044376,aggregate,0.2997098826376561,0.4382692347242266
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,18,sensory,DINOv2,pure_vision,0.20520477921793714,aggregate,0.13127028428426538,0.277268498836091
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,18,sensory,CLIP ViT-L/14,vision_language,0.1628043552385658,aggregate,0.0861272762534292,0.23656646742232731
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,18,sensory,SigLIP2,vision_language,0.4568373926926559,aggregate,0.3934336456321746,0.5206698903443836
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,19,sensory,THINGS behavioral similarity,human_behavioral,0.3592796367514271,aggregate,0.2881775140763351,0.4293007709097378
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,19,sensory,DINOv2,pure_vision,0.19742606749185698,aggregate,0.12356423156524052,0.26307881888464335
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,19,sensory,CLIP ViT-L/14,vision_language,0.1591300768932348,aggregate,0.08744358628373965,0.2339168237674427
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,19,sensory,SigLIP2,vision_language,0.4557160675581729,aggregate,0.39141186057357963,0.5173186505112087
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,20,sensory,THINGS behavioral similarity,human_behavioral,0.3472974140850728,aggregate,0.27130273637491426,0.41933083769510243
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,20,sensory,DINOv2,pure_vision,0.19015971647277327,aggregate,0.11767494377951919,0.2596699616513181
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,20,sensory,CLIP ViT-L/14,vision_language,0.16609718068930274,aggregate,0.09496112044605845,0.23753591868794155
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,20,sensory,SigLIP2,vision_language,0.45808674246989284,aggregate,0.3930491472009632,0.5213098430318186
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,21,sensory,THINGS behavioral similarity,human_behavioral,0.3425408815608452,aggregate,0.27162808027094865,0.4184379729302269
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,21,sensory,DINOv2,pure_vision,0.18302367973420608,aggregate,0.11538554979928871,0.2504813212132019
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,21,sensory,CLIP ViT-L/14,vision_language,0.16477051674420098,aggregate,0.0935688754326409,0.23104225221569552
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,21,sensory,SigLIP2,vision_language,0.45684675289938453,aggregate,0.3941583733923716,0.5162783947895528
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,22,sensory,THINGS behavioral similarity,human_behavioral,0.3275216080234623,aggregate,0.24713756122522973,0.3968641540196236
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,22,sensory,DINOv2,pure_vision,0.172577309090467,aggregate,0.09224002914800222,0.2498445372693485
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,22,sensory,CLIP ViT-L/14,vision_language,0.15126021540495227,aggregate,0.0723643585851849,0.2244570997429951
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,22,sensory,SigLIP2,vision_language,0.4456763996237681,aggregate,0.38352217202784145,0.5079166536181453
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,23,sensory,THINGS behavioral similarity,human_behavioral,0.29099343845654896,aggregate,0.21591874652637558,0.36540904101056054
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,23,sensory,DINOv2,pure_vision,0.14170482591535224,aggregate,0.06788646228899707,0.21865773085097956
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,23,sensory,CLIP ViT-L/14,vision_language,0.16885999451788927,aggregate,0.0926299174858161,0.2415511959610404
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,23,sensory,SigLIP2,vision_language,0.45777134099502526,aggregate,0.394916359732388,0.516548655460392
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,24,sensory,THINGS behavioral similarity,human_behavioral,0.31685723892778256,aggregate,0.2432092075494698,0.3890475262947984
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,24,sensory,DINOv2,pure_vision,0.15829138855454647,aggregate,0.07850186382859664,0.2307271400459351
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,24,sensory,CLIP ViT-L/14,vision_language,0.16862650744229693,aggregate,0.09493088586797578,0.23539753396326524
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,24,sensory,SigLIP2,vision_language,0.4564998380787855,aggregate,0.393692762548483,0.5174322895209232
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,25,sensory,THINGS behavioral similarity,human_behavioral,0.397985380404697,aggregate,0.32730105696450135,0.46200321158528657
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,25,sensory,DINOv2,pure_vision,0.21133561100666368,aggregate,0.13654154818976685,0.2794579354371852
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,25,sensory,CLIP ViT-L/14,vision_language,0.18354916381232173,aggregate,0.10578309560173375,0.2534880124003437
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,25,sensory,SigLIP2,vision_language,0.48123844998845006,aggregate,0.41996001089805085,0.5387644674167341
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,26,sensory,THINGS behavioral similarity,human_behavioral,0.42263300375823054,aggregate,0.35221638399308464,0.48766327337128984
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,26,sensory,DINOv2,pure_vision,0.2210681190944349,aggregate,0.1497516465187915,0.29348249259826203
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,26,sensory,CLIP ViT-L/14,vision_language,0.17739449976292085,aggregate,0.10064816975561526,0.24721313270413628
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,26,sensory,SigLIP2,vision_language,0.48605850744008644,aggregate,0.4228709749204974,0.5432376220878834
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,27,sensory,THINGS behavioral similarity,human_behavioral,0.4443558549926418,aggregate,0.3836770173820866,0.507138587148313
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,27,sensory,DINOv2,pure_vision,0.23934956994167522,aggregate,0.16993770650420478,0.3067786884209555
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,27,sensory,CLIP ViT-L/14,vision_language,0.1413120080883239,aggregate,0.07167789072198236,0.21155452832958394
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,27,sensory,SigLIP2,vision_language,0.4612386240675715,aggregate,0.4004569187733081,0.5190938361102883
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,28,sensory,THINGS behavioral similarity,human_behavioral,0.4499188934287174,aggregate,0.3823095765217371,0.5102407987880232
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,28,sensory,DINOv2,pure_vision,0.2414345128160918,aggregate,0.16754749871456798,0.30717541783370983
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,28,sensory,CLIP ViT-L/14,vision_language,0.1287709889683574,aggregate,0.058066780526513734,0.2018217058770362
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,28,sensory,SigLIP2,vision_language,0.46564113340429136,aggregate,0.402721377055805,0.5200463029426807
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,29,sensory,THINGS behavioral similarity,human_behavioral,0.44552901358708974,aggregate,0.3749935173035794,0.5065933559160953
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,29,sensory,DINOv2,pure_vision,0.2287832781253834,aggregate,0.161267561470686,0.29890919550018163
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,29,sensory,CLIP ViT-L/14,vision_language,0.10458386938650098,aggregate,0.034242023238444955,0.17772051383432477
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,29,sensory,SigLIP2,vision_language,0.4704089671194935,aggregate,0.4085831178117126,0.5290195803738474
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,30,sensory,THINGS behavioral similarity,human_behavioral,0.45373035896195363,aggregate,0.39203766564156933,0.513670285355059
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,30,sensory,DINOv2,pure_vision,0.26917771654613765,aggregate,0.1953580924643109,0.339734126064738
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,30,sensory,CLIP ViT-L/14,vision_language,0.10715478314162526,aggregate,0.03629863167676339,0.1775121340387587
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,30,sensory,SigLIP2,vision_language,0.36938777892725266,aggregate,0.3088396631646067,0.4344824313849467
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,31,sensory,THINGS behavioral similarity,human_behavioral,0.4259352339680596,aggregate,0.35766013022844845,0.4880559340762499
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,31,sensory,DINOv2,pure_vision,0.283977412266886,aggregate,0.21284789853521704,0.3495665616845651
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,31,sensory,CLIP ViT-L/14,vision_language,0.08478520156151736,aggregate,0.0049021579159106024,0.1571040569396097
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,31,sensory,SigLIP2,vision_language,0.30651129828761414,aggregate,0.23620905346091464,0.3714666560509731
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,32,sensory,THINGS behavioral similarity,human_behavioral,0.41181687148703633,aggregate,0.34614822165977666,0.4717918411064333
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,32,sensory,DINOv2,pure_vision,0.2695247004457531,aggregate,0.196081971233493,0.334673663073727
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,32,sensory,CLIP ViT-L/14,vision_language,0.09055934384881754,aggregate,0.011821128720273258,0.1702643931987992
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,32,sensory,SigLIP2,vision_language,0.3063197767145136,aggregate,0.23772177597016939,0.37213638433482443
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,33,sensory,THINGS behavioral similarity,human_behavioral,0.3936786940811244,aggregate,0.3334808958243742,0.4568427293228721
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,33,sensory,DINOv2,pure_vision,0.25897446950078534,aggregate,0.18652618623726513,0.32724044778830136
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,33,sensory,CLIP ViT-L/14,vision_language,0.08028235495340759,aggregate,0.0075917880949339794,0.15900712999977276
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,33,sensory,SigLIP2,vision_language,0.2925705310573732,aggregate,0.21878647130969467,0.3565013310536033
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,34,sensory,THINGS behavioral similarity,human_behavioral,0.4025550524879807,aggregate,0.336094266847976,0.4656072247142198
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,34,sensory,DINOv2,pure_vision,0.26234621629358473,aggregate,0.1904390484849595,0.3374994767701709
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,34,sensory,CLIP ViT-L/14,vision_language,0.10043232411653466,aggregate,0.02379025815655429,0.1764875620965171
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,34,sensory,SigLIP2,vision_language,0.32786483115430487,aggregate,0.25809541412885967,0.39463384766481086
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,35,sensory,THINGS behavioral similarity,human_behavioral,0.3774967423827204,aggregate,0.30859978039281094,0.4367190379005482
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,35,sensory,DINOv2,pure_vision,0.2332324157982053,aggregate,0.15851453432814633,0.3022788770442141
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,35,sensory,CLIP ViT-L/14,vision_language,0.03807037853090485,aggregate,-0.0295603815769009,0.11481204823265818
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,35,sensory,SigLIP2,vision_language,0.31561435837751634,aggregate,0.2506654741780781,0.3830474733120257
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,36,sensory,THINGS behavioral similarity,human_behavioral,0.2738680446405531,aggregate,0.20485779941791143,0.34736404014297073
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,36,sensory,DINOv2,pure_vision,0.16299117943854788,aggregate,0.09343304258985297,0.23600341607267833
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,36,sensory,CLIP ViT-L/14,vision_language,0.01888596132017185,aggregate,-0.06335915169602167,0.09462475748780587
Qwen/Qwen3-VL-8B-Instruct,M_matched_image,36,sensory,SigLIP2,vision_language,0.314098833835676,aggregate,0.24757021683467018,0.38156735753889076
Qwen/Qwen3-VL-8B-Instruct,M_degraded_image,0,sensory,THINGS behavioral similarity,human_behavioral,0.4727271600940029,aggregate,0.41238620948634186,0.5320397066147039
Qwen/Qwen3-VL-8B-Instruct,M_degraded_image,0,sensory,DINOv2,pure_vision,0.2610038383064699,aggregate,0.19124441698483294,0.331833784948519
Qwen/Qwen3-VL-8B-Instruct,M_degraded_image,0,sensory,CLIP ViT-L/14,vision_language,0.1466903621508885,aggregate,0.07303036422552366,0.2173627968549928
Qwen/Qwen3-VL-8B-Instruct,M_degraded_image,0,sensory,SigLIP2,vision_language,0.5241316491316492,aggregate,0.4697582528078502,0.5777031022459767
Qwen/Qwen3-VL-8B-Instruct,M_degraded_image,1,sensory,THINGS behavioral similarity,human_behavioral,0.5313209885607897,aggregate,0.47025806219722993,0.5828489970868521
