model,layer,domain,condition,participation_ratio,num_concepts,feature_dim,concept_subset
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_text_only,279.5897193904009,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_text_only,236.27141714890385,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_text_only,261.96773472827505,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_text_only,260.5110994440504,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_text_only,264.9488997063833,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_text_only,247.97745112074534,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_text_only,241.23674755412168,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_text_only,224.3050648672232,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_text_only,212.65942465298806,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_text_only,186.82937579629092,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_text_only,160.1886673084167,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_text_only,133.8997219088838,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_text_only,110.10981350050312,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_text_only,102.11581005876505,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_text_only,98.29687204432348,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_text_only,93.67095662163763,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_text_only,85.70842914003146,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_text_only,91.39599609942414,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_text_only,101.0237312158106,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_text_only,102.04010936966704,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_text_only,125.37640721566218,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_text_only,133.64520700210346,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_text_only,132.8098495411551,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_text_only,157.8641322140061,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_text_only,172.61725693421928,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_text_only,188.34787047726675,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_text_only,203.26780133978315,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_text_only,197.34154624693988,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_text_only,219.45284997399446,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_text_only,228.55490764314047,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_text_only,239.66919881938733,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_text_only,251.89176555929473,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_text_only,260.95033967946506,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_text_only,272.4174877950381,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_text_only,263.64508626903563,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_text_only,255.82949426358246,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_text_only,240.2307420797038,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_text_only,203.28316970012287,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_text_only,154.0313958922942,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_text_only,57.0290005268691,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_matched_image,511.46225921110033,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_matched_image,283.8488266738731,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_matched_image,222.53312825890958,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_matched_image,236.43251482600024,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_matched_image,239.22777418194073,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_matched_image,235.9839124744535,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_matched_image,238.24186292097363,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_matched_image,224.77958788665592,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_matched_image,220.68315395835586,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,225.36252809307268,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,213.67248872915036,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,189.8839602682714,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,166.7300342637652,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,138.47227402917585,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,128.07551368186483,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,118.15131385081092,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,107.44530892387883,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,100.28692412686759,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,101.43082242213673,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,108.77656707674447,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,109.64838694652238,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,122.15506761155092,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,126.13096082337788,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_matched_image,128.45377101120295,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_matched_image,141.85305402025872,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_matched_image,152.4648120910874,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_matched_image,163.7683250356677,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_matched_image,170.5343751522561,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_matched_image,175.98320893162207,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_matched_image,191.74162216349433,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_matched_image,200.0516320598567,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_matched_image,206.46874186364428,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_matched_image,215.61167667458898,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_matched_image,221.0656634947427,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_matched_image,227.20774927054978,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_matched_image,214.57913328277917,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_matched_image,204.59079548152508,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_matched_image,184.76002254226424,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_matched_image,147.44235481114524,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_matched_image,116.2895280261155,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_matched_image,44.98359222986335,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_prompt_plus_matched_image,511.46225921110033,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_prompt_plus_matched_image,277.6942344074602,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_prompt_plus_matched_image,233.89350752792936,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_prompt_plus_matched_image,231.5716407232209,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_prompt_plus_matched_image,224.0049657853543,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_prompt_plus_matched_image,218.17208452027103,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_prompt_plus_matched_image,221.44616296158418,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_prompt_plus_matched_image,214.28597002864456,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_prompt_plus_matched_image,212.22951680191045,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_prompt_plus_matched_image,216.48791659076704,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_prompt_plus_matched_image,204.12531850606723,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_prompt_plus_matched_image,177.41682970282636,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_prompt_plus_matched_image,153.81937476515844,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_prompt_plus_matched_image,128.265805364513,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_prompt_plus_matched_image,117.70733368001247,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_prompt_plus_matched_image,105.94010994645704,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_prompt_plus_matched_image,97.36853124144311,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_prompt_plus_matched_image,92.72478925865833,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_prompt_plus_matched_image,94.17236912339916,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_prompt_plus_matched_image,99.17675958663246,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_prompt_plus_matched_image,101.3469833529349,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_prompt_plus_matched_image,111.61802506420943,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_prompt_plus_matched_image,114.16875176070342,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_prompt_plus_matched_image,113.84242814945,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_prompt_plus_matched_image,120.48339491367324,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_prompt_plus_matched_image,129.1712118918355,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_prompt_plus_matched_image,133.50240592310232,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_prompt_plus_matched_image,139.09643927780579,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_prompt_plus_matched_image,140.40795400440444,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_prompt_plus_matched_image,153.7823551319627,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_prompt_plus_matched_image,162.17648269644567,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_prompt_plus_matched_image,164.21360096126887,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_prompt_plus_matched_image,171.76825295923211,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_prompt_plus_matched_image,176.6060075238321,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_prompt_plus_matched_image,179.08525813381445,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_prompt_plus_matched_image,168.74177367411477,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_prompt_plus_matched_image,157.685229872651,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_prompt_plus_matched_image,144.2914843079408,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_prompt_plus_matched_image,115.74959203829323,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_prompt_plus_matched_image,89.65634418106218,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_prompt_plus_matched_image,40.91578200489607,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_degraded_image,511.46225921110033,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_degraded_image,283.54744729139406,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_degraded_image,225.2717150068529,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_degraded_image,242.25765468551373,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_degraded_image,244.02399225956322,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_degraded_image,242.09391087343636,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_degraded_image,243.71199821230377,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_degraded_image,229.67503014810504,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_degraded_image,224.4387427084877,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_degraded_image,227.3040689853148,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_degraded_image,215.35381116398736,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_degraded_image,188.1944786436678,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_degraded_image,163.27942953044456,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_degraded_image,132.33495962955354,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_degraded_image,122.67424735444366,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_degraded_image,112.87872918048063,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_degraded_image,101.86304390199398,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_degraded_image,97.41346832556913,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_degraded_image,99.87558035050795,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_degraded_image,107.72974454032627,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_degraded_image,108.6904220090576,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_degraded_image,124.8254438137947,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_degraded_image,129.35528279793638,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_degraded_image,131.57909565673668,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_degraded_image,147.11443972430936,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_degraded_image,160.15400667978085,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_degraded_image,172.1930567878608,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_degraded_image,179.78418353709029,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_degraded_image,184.25790711298586,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_degraded_image,201.961311459902,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_degraded_image,211.84140108858438,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_degraded_image,221.38342226735676,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_degraded_image,231.4903041589844,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_degraded_image,238.38558288663393,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_degraded_image,245.78789362903024,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_degraded_image,234.03099539351817,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_degraded_image,224.27486732746172,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_degraded_image,204.65436953670348,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_degraded_image,165.58522466036192,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_degraded_image,129.04284257010502,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_degraded_image,52.53133194136585,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_mismatched_image,511.46225921110033,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_mismatched_image,283.8795963464411,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_mismatched_image,230.55235123522203,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_mismatched_image,250.60062540873886,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_mismatched_image,251.76622512673703,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_mismatched_image,258.35019603403833,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_mismatched_image,261.240770780179,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_mismatched_image,258.54312433492845,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_mismatched_image,251.28846819528133,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_mismatched_image,255.42860583129797,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_mismatched_image,239.99009078418342,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_mismatched_image,215.0814819603674,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_mismatched_image,183.41342197212174,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_mismatched_image,152.2870730481283,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_mismatched_image,136.93546530689338,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_mismatched_image,134.45909234677902,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_mismatched_image,125.38995749315787,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_mismatched_image,114.50927455734383,1854,5120,data/concepts/things_max_1854_concepts.csv
