family_name,family_role,text_model,multimodal_model,condition,anchor_name,rsa_score,num_concepts,num_pairs,row_type,contrast_name,contrast_delta
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,T_prompt_primary,controlled_THINGS,0.2157154051375019,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,T_prompt_primary,SigLIP2,0.1633023105709817,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,T_prompt_primary,CLIP_ViT_L_14,0.15338981363723841,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,T_prompt_primary,DINOv2,0.07831462005346992,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,T_prompt_primary,lancaster_perceptual,0.1744654820758643,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_text_only,THINGS,0.22333401715551804,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_text_only,controlled_THINGS,0.2150501837159924,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_text_only,SigLIP2,0.15818944309451538,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_text_only,CLIP_ViT_L_14,0.16467948975953012,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_text_only,DINOv2,0.07774142561398477,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_text_only,lancaster_perceptual,0.16312524528876124,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_matched_image,THINGS,0.22892010901719465,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_matched_image,controlled_THINGS,0.21981562751700356,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_matched_image,SigLIP2,0.17414563362029117,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_matched_image,CLIP_ViT_L_14,0.119084874969785,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_matched_image,DINOv2,0.08462635943919974,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_matched_image,lancaster_perceptual,0.17337180217009499,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_prompt_plus_matched_image,THINGS,0.21883945837461477,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_prompt_plus_matched_image,controlled_THINGS,0.2124677049455459,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_prompt_plus_matched_image,SigLIP2,0.192099381082899,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_prompt_plus_matched_image,CLIP_ViT_L_14,0.13562221743341904,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_prompt_plus_matched_image,DINOv2,0.08189032804365036,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_prompt_plus_matched_image,lancaster_perceptual,0.16959207233883614,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_degraded_image,THINGS,0.22154974453292134,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_degraded_image,controlled_THINGS,0.21421767938669278,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_degraded_image,SigLIP2,0.1592956838323954,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_degraded_image,CLIP_ViT_L_14,0.09697242929214193,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_degraded_image,DINOv2,0.07465314994229501,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_degraded_image,lancaster_perceptual,0.1596726476131422,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_mismatched_image,THINGS,0.16891936845117952,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_mismatched_image,controlled_THINGS,0.1641338727324516,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_mismatched_image,SigLIP2,0.096739483137201,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_mismatched_image,CLIP_ViT_L_14,0.12621493493791805,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_mismatched_image,DINOv2,0.050707736415664714,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_mismatched_image,lancaster_perceptual,0.12954891164222015,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_blank_image,THINGS,0.17890657541304972,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_blank_image,controlled_THINGS,0.17509694549984406,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_blank_image,SigLIP2,0.13952979076821526,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_blank_image,CLIP_ViT_L_14,0.13734065354121736,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_blank_image,DINOv2,0.059156430389476725,1854,1717731,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,M_blank_image,lancaster_perceptual,0.1381654471891035,1519,1152921,condition_score,,
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,THINGS,,,,contrast,matched_minus_prompt,0.0033487852901765702
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,THINGS,,,,contrast,prompt_image_minus_matched,-0.010080650642579875
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,THINGS,,,,contrast,matched_minus_blank,0.05001353360414493
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,THINGS,,,,contrast,matched_minus_mismatched,0.06000074056601512
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,controlled_THINGS,,,,contrast,matched_minus_prompt,0.004100222379501667
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,controlled_THINGS,,,,contrast,prompt_image_minus_matched,-0.007347922571457666
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,controlled_THINGS,,,,contrast,matched_minus_blank,0.044718682017159506
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,controlled_THINGS,,,,contrast,matched_minus_mismatched,0.05568175478455195
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,SigLIP2,,,,contrast,matched_minus_prompt,0.010843323049309461
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,SigLIP2,,,,contrast,prompt_image_minus_matched,0.017953747462607833
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,SigLIP2,,,,contrast,matched_minus_blank,0.03461584285207592
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,SigLIP2,,,,contrast,matched_minus_mismatched,0.07740615048309017
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,CLIP_ViT_L_14,,,,contrast,matched_minus_prompt,-0.03430493866745342
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,CLIP_ViT_L_14,,,,contrast,prompt_image_minus_matched,0.016537342463634044
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,CLIP_ViT_L_14,,,,contrast,matched_minus_blank,-0.01825577857143236
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,CLIP_ViT_L_14,,,,contrast,matched_minus_mismatched,-0.007130059968133054
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,DINOv2,,,,contrast,matched_minus_prompt,0.00631173938572982
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,DINOv2,,,,contrast,prompt_image_minus_matched,-0.002736031395549385
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,DINOv2,,,,contrast,matched_minus_blank,0.02546992904972302
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,DINOv2,,,,contrast,matched_minus_mismatched,0.03391862302353503
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,lancaster_perceptual,,,,contrast,matched_minus_prompt,-0.001093679905769307
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,lancaster_perceptual,,,,contrast,prompt_image_minus_matched,-0.003779729831258849
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,lancaster_perceptual,,,,contrast,matched_minus_blank,0.03520635498099148
llama,replication,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,,lancaster_perceptual,,,,contrast,matched_minus_mismatched,0.04382289052787483
